date,symbol,sentiment_mean,sentiment_count,sentiment_std
2018-04-18,RELIANCE.NS,-1.0,2,0.0
2018-04-19,BPCL.NS,1.0,2,0.0
2018-04-23,BPCL.NS,0.0,2,0.0
2018-04-24,COALINDIA.NS,0.0,1,0.0
2018-04-25,BHARTIARTL.NS,0.0,2,0.0
2018-04-26,ADANIENT.NS,-1.0,1,0.0
2018-04-26,ADANIPORTS.NS,1.0,1,0.0
2018-04-26,BHARTIARTL.NS,0.0,2,0.0
2018-04-26,COALINDIA.NS,0.0,1,0.0
2018-04-29,NESTLEIND.NS,0.0,1,0.0
2018-05-02,ASIANPAINT.NS,-1.0,2,0.0
2018-05-03,ASIANPAINT.NS,1.0,2,0.0
2018-05-03,COALINDIA.NS,-1.0,1,0.0
2018-05-03,TCS.NS,-1.0,2,0.0
2018-05-04,ADANIPORTS.NS,0.0,4,0.0
2018-05-06,COALINDIA.NS,0.0,1,0.0
2018-05-07,WIPRO.NS,0.0,2,0.0
2018-05-09,ASIANPAINT.NS,1.0,2,0.0
2018-05-09,BPCL.NS,1.0,4,0.0
2018-05-10,BHARTIARTL.NS,0.0,2,0.0
2018-05-10,TITAN.NS,-1.0,1,0.0
2018-05-11,ASIANPAINT.NS,1.0,2,0.0
2018-05-11,BHARTIARTL.NS,0.0,2,0.0
2018-05-15,BAJAJFINSV.NS,1.0,2,0.0
2018-05-17,BAJAJFINSV.NS,0.0,2,0.0
2018-05-17,BHARTIARTL.NS,0.0,2,0.0
2018-05-18,BAJAJFINSV.NS,1.0,2,0.0
2018-05-18,TITAN.NS,0.0,1,0.0
2018-05-21,BPCL.NS,-1.0,2,0.0
2018-05-22,ASIANPAINT.NS,1.0,2,0.0
2018-05-23,BRITANNIA.NS,1.0,1,0.0
2018-05-24,BHARTIARTL.NS,0.0,2,0.0
2018-05-24,TATASTEEL.NS,1.0,2,0.0
2018-05-26,RELIANCE.NS,0.0,1,0.0
2018-05-27,BRITANNIA.NS,0.0,1,0.0
2018-05-28,BPCL.NS,-1.0,2,0.0
2018-05-28,RELIANCE.NS,0.0,2,0.0
2018-05-29,BHARTIARTL.NS,0.0,2,0.0
2018-05-30,BAJAJFINSV.NS,-1.0,2,0.0
2018-05-30,ICICIBANK.NS,1.0,2,0.0
2018-05-30,INDUSINDBK.NS,-1.0,2,0.0
2018-05-31,ADANIPORTS.NS,-1.0,4,0.0
2018-06-01,BHARTIARTL.NS,-1.0,2,0.0
2018-06-01,ICICIBANK.NS,0.0,2,0.0
2018-06-02,NESTLEIND.NS,0.0,1,0.0
2018-06-04,ADANIPORTS.NS,0.0,4,0.0
2018-06-04,BHARTIARTL.NS,1.0,2,0.0
2018-06-05,BAJAJFINSV.NS,1.0,2,0.0
2018-06-05,BHARTIARTL.NS,0.0,2,0.0
2018-06-06,ASIANPAINT.NS,0.0,2,0.0
2018-06-06,BHARTIARTL.NS,0.0,2,0.0
2018-06-11,BAJAJFINSV.NS,0.0,2,0.0
2018-06-11,BHARTIARTL.NS,-1.0,2,0.0
2018-06-11,ICICIBANK.NS,1.0,1,0.0
2018-06-12,BHARTIARTL.NS,0.0,2,0.0
2018-06-13,ADANIPORTS.NS,0.0,4,0.0
2018-06-13,MARUTI.NS,0.0,2,0.0
2018-06-13,TATASTEEL.NS,0.0,2,0.0
2018-06-14,ADANIPORTS.NS,0.0,4,0.0
2018-06-15,BRITANNIA.NS,-1.0,1,0.0
2018-06-18,BHARTIARTL.NS,0.0,3,0.0
2018-06-18,BRITANNIA.NS,0.0,1,0.0
2018-06-19,ADANIPORTS.NS,0.0,4,0.0
2018-06-19,BAJAJFINSV.NS,0.0,2,0.0
2018-06-19,HEROMOTOCO.NS,0.0,2,0.0
2018-06-19,M&M.NS,-1.0,2,0.0
2018-06-21,BPCL.NS,-1.0,2,0.0
2018-06-22,BAJAJFINSV.NS,-1.0,2,0.0
2018-06-23,COALINDIA.NS,0.0,1,0.0
2018-06-23,JSWSTEEL.NS,0.0,1,0.0
2018-06-25,BAJAJFINSV.NS,-1.0,2,0.0
2018-06-26,ULTRACEMCO.NS,-1.0,1,0.0
2018-06-27,BPCL.NS,1.0,2,0.0
2018-06-27,NESTLEIND.NS,0.0,1,0.0
2018-06-28,BHARTIARTL.NS,-1.0,2,0.0
2018-06-28,BPCL.NS,-1.0,2,0.0
2018-06-28,RELIANCE.NS,-1.0,2,0.0
2018-06-28,TATASTEEL.NS,-1.0,2,0.0
2018-06-29,TATASTEEL.NS,0.0,2,0.0
2018-06-30,NESTLEIND.NS,0.0,1,0.0
2018-07-01,BRITANNIA.NS,0.0,1,0.0
2018-07-02,ADANIPORTS.NS,0.0,4,0.0
2018-07-02,ASIANPAINT.NS,0.0,2,0.0
2018-07-02,BHARTIARTL.NS,0.0,2,0.0
2018-07-03,TATASTEEL.NS,-1.0,2,0.0
2018-07-05,ASIANPAINT.NS,1.0,2,0.0
2018-07-05,TATASTEEL.NS,0.0,2,0.0
2018-07-06,TATASTEEL.NS,1.0,2,0.0
2018-07-08,ADANIENT.NS,0.0,1,0.0
2018-07-08,ADANIPORTS.NS,0.0,1,0.0
2018-07-08,NESTLEIND.NS,0.0,1,0.0
2018-07-09,ASIANPAINT.NS,0.0,2,0.0
2018-07-09,BHARTIARTL.NS,-1.0,2,0.0
2018-07-10,NESTLEIND.NS,-1.0,1,0.0
2018-07-10,TATASTEEL.NS,0.0,2,0.0
2018-07-12,BPCL.NS,-1.0,2,0.0
2018-07-12,RELIANCE.NS,-1.0,2,0.0
2018-07-12,SUNPHARMA.NS,-1.0,2,0.0
2018-07-13,BAJAJFINSV.NS,1.0,2,0.0
2018-07-13,BPCL.NS,1.0,2,0.0
2018-07-15,TATASTEEL.NS,0.0,2,0.0
2018-07-16,TATASTEEL.NS,-1.0,2,0.0
2018-07-17,BHARTIARTL.NS,1.0,2,0.0
2018-07-17,TATASTEEL.NS,-1.0,2,0.0
2018-07-18,ASIANPAINT.NS,0.0,2,0.0
2018-07-18,BPCL.NS,-1.0,2,0.0
2018-07-18,RELIANCE.NS,1.0,1,0.0
2018-07-18,TATASTEEL.NS,0.0,2,0.0
2018-07-19,BHARTIARTL.NS,1.0,2,0.0
2018-07-19,TATASTEEL.NS,1.0,2,0.0
2018-07-20,BAJAJFINSV.NS,-1.0,2,0.0
2018-07-23,ADANIPORTS.NS,1.0,4,0.0
2018-07-23,BHARTIARTL.NS,-1.0,2,0.0
2018-07-24,ASIANPAINT.NS,-1.0,2,0.0
2018-07-24,BAJAJFINSV.NS,1.0,2,0.0
2018-07-24,ONGC.NS,1.0,2,0.0
2018-07-25,ADANIPORTS.NS,-1.0,4,0.0
2018-07-26,ASIANPAINT.NS,0.0,2,0.0
2018-07-27,ADANIPORTS.NS,1.0,4,0.0
2018-07-30,BHARTIARTL.NS,-1.0,2,0.0
2018-08-01,BHARTIARTL.NS,0.0,2,0.0
2018-08-02,ADANIENT.NS,0.0,1,0.0
2018-08-02,ADANIPORTS.NS,0.0,1,0.0
2018-08-02,BHARTIARTL.NS,1.0,2,0.0
2018-08-02,INFY.NS,0.0,2,0.0
2018-08-03,RELIANCE.NS,0.0,1,0.0
2018-08-06,NESTLEIND.NS,1.0,1,0.0
2018-08-08,BAJAJFINSV.NS,0.0,2,0.0
2018-08-09,BHARTIARTL.NS,0.0,2,0.0
2018-08-09,LT.NS,0.0,1,0.0
2018-08-10,BPCL.NS,0.0,2,0.0
2018-08-12,HEROMOTOCO.NS,0.0,2,0.0
2018-08-13,BPCL.NS,0.0,2,0.0
2018-08-14,ADANIPORTS.NS,1.0,4,0.0
2018-08-16,BHARTIARTL.NS,0.0,2,0.0
2018-08-16,HCLTECH.NS,-1.0,2,0.0
2018-08-16,INFY.NS,-1.0,2,0.0
2018-08-16,JSWSTEEL.NS,1.0,2,0.0
2018-08-16,TCS.NS,0.0,2,0.0
2018-08-17,ADANIENT.NS,0.0,1,0.0
2018-08-19,RELIANCE.NS,0.0,1,0.0
2018-08-21,BPCL.NS,0.0,2,0.0
2018-08-22,ADANIENT.NS,0.0,1,0.0
2018-08-22,BPCL.NS,0.0,2,0.0
2018-08-23,BPCL.NS,1.0,2,0.0
2018-08-27,BHARTIARTL.NS,0.0,2,0.0
2018-08-27,ICICIBANK.NS,0.0,2,0.0
2018-08-28,ADANIPORTS.NS,0.0,4,0.0
2018-08-28,ICICIBANK.NS,1.0,4,0.0
2018-08-28,KOTAKBANK.NS,0.0,2,0.0
2018-08-29,BAJAJFINSV.NS,-1.0,2,0.0
2018-08-29,M&M.NS,-1.0,2,0.0
2018-08-30,BAJAJFINSV.NS,-1.0,2,0.0
2018-08-30,TATASTEEL.NS,0.0,2,0.0
2018-09-03,BAJAJFINSV.NS,0.0,2,0.0
2018-09-04,ADANIPORTS.NS,1.0,4,0.0
2018-09-04,ASIANPAINT.NS,0.0,2,0.0
2018-09-04,NESTLEIND.NS,0.0,1,0.0
2018-09-05,ADANIPORTS.NS,-1.0,4,0.0
2018-09-05,BHARTIARTL.NS,1.0,2,0.0
2018-09-06,BHARTIARTL.NS,0.0,2,0.0
2018-09-07,ADANIPORTS.NS,-1.0,4,0.0
2018-09-07,BHARTIARTL.NS,-1.0,2,0.0
2018-09-08,RELIANCE.NS,0.0,1,0.0
2018-09-10,BAJAJFINSV.NS,0.0,2,0.0
2018-09-11,HINDUNILVR.NS,0.0,1,0.0
2018-09-12,ADANIPORTS.NS,0.0,4,0.0
2018-09-12,BHARTIARTL.NS,0.0,2,0.0
2018-09-12,M&M.NS,0.0,1,0.0
2018-09-14,ASIANPAINT.NS,-1.0,2,0.0
2018-09-14,BPCL.NS,-1.0,4,0.0
2018-09-14,RELIANCE.NS,0.0,2,0.0
2018-09-15,NESTLEIND.NS,0.0,1,0.0
2018-09-17,ADANIPORTS.NS,-1.0,4,0.0
2018-09-17,BAJAJFINSV.NS,-1.0,2,0.0
2018-09-17,BPCL.NS,1.0,2,0.0
2018-09-17,HINDUNILVR.NS,-1.0,1,0.0
2018-09-18,BHARTIARTL.NS,0.0,2,0.0
2018-09-18,ICICIBANK.NS,-1.0,2,0.0
2018-09-18,INFY.NS,-1.0,1,0.0
2018-09-19,BPCL.NS,-1.0,2,0.0
2018-09-19,RELIANCE.NS,1.0,2,0.0
2018-09-19,WIPRO.NS,0.0,2,0.0
2018-09-20,TATASTEEL.NS,0.0,2,0.0
2018-09-21,BAJAJFINSV.NS,1.0,2,0.0
2018-09-21,BPCL.NS,0.0,2,0.0
2018-09-21,BRITANNIA.NS,1.0,1,0.0
2018-09-21,NESTLEIND.NS,0.0,1,0.0
2018-09-23,ADANIENT.NS,0.0,1,0.0
2018-09-23,ADANIPORTS.NS,0.0,1,0.0
2018-09-23,NESTLEIND.NS,0.0,1,0.0
2018-09-25,BPCL.NS,0.0,2,0.0
2018-09-26,M&M.NS,-1.0,2,0.0
2018-09-27,ASIANPAINT.NS,-1.0,2,0.0
2018-09-27,BAJAJFINSV.NS,-1.0,2,0.0
2018-09-27,EICHERMOT.NS,1.0,2,0.0
2018-09-28,BAJAJFINSV.NS,-1.0,2,0.0
2018-09-28,BHARTIARTL.NS,-1.0,2,0.0
2018-09-28,INDUSINDBK.NS,0.0,2,0.0
2018-09-28,KOTAKBANK.NS,-1.0,2,0.0
2018-09-30,TATASTEEL.NS,0.0,2,0.0
2018-10-01,BHARTIARTL.NS,-1.0,2,0.0
2018-10-02,RELIANCE.NS,0.0,1,0.0
2018-10-04,BPCL.NS,0.0,2,0.0
2018-10-04,ICICIBANK.NS,1.0,4,0.0
2018-10-05,ADANIPORTS.NS,1.0,4,0.0
2018-10-05,BHARTIARTL.NS,-1.0,1,0.0
2018-10-05,BPCL.NS,-1.0,2,0.0
2018-10-05,HINDUNILVR.NS,-1.0,2,0.0
2018-10-06,BPCL.NS,0.0,2,0.0
2018-10-06,BRITANNIA.NS,0.0,1,0.0
2018-10-06,INFY.NS,0.0,1,0.0
2018-10-09,ADANIPORTS.NS,-1.0,2,0.0
2018-10-09,ASIANPAINT.NS,0.0,2,0.0
2018-10-09,COALINDIA.NS,-1.0,1,0.0
2018-10-09,NESTLEIND.NS,-1.0,1,0.0
2018-10-09,RELIANCE.NS,-1.0,1,0.0
2018-10-10,BAJAJFINSV.NS,1.0,2,0.0
2018-10-11,BHARTIARTL.NS,0.0,2,0.0
2018-10-11,BPCL.NS,1.0,2,0.0
2018-10-11,NESTLEIND.NS,0.0,1,0.0
2018-10-11,RELIANCE.NS,1.0,2,0.0
2018-10-12,BAJAJFINSV.NS,0.0,2,0.0
2018-10-15,EICHERMOT.NS,-1.0,2,0.0
2018-10-15,HEROMOTOCO.NS,-1.0,2,0.0
2018-10-15,MARUTI.NS,-1.0,2,0.0
2018-10-16,ADANIPORTS.NS,0.0,2,0.0
2018-10-16,COALINDIA.NS,-1.0,1,0.0
2018-10-17,ADANIPORTS.NS,0.0,2,0.0
2018-10-17,BAJAJFINSV.NS,-1.0,2,0.0
2018-10-21,HINDUNILVR.NS,0.0,1,0.0
2018-10-22,BPCL.NS,1.0,2,0.0
2018-10-23,ASIANPAINT.NS,1.0,2,0.0
2018-10-23,ONGC.NS,-1.0,2,0.0
2018-10-24,ADANIPORTS.NS,0.0,2,0.0
2018-10-24,ASIANPAINT.NS,0.0,2,0.0
2018-10-24,BAJAJFINSV.NS,0.0,2,0.0
2018-10-24,BHARTIARTL.NS,0.0,2,0.0
2018-10-24,TCS.NS,-1.0,1,0.0
2018-10-25,BHARTIARTL.NS,-1.0,2,0.0
2018-10-26,M&M.NS,0.0,1,0.0
2018-10-29,ADANIPORTS.NS,-1.0,2,0.0
2018-10-29,BPCL.NS,1.0,2,0.0
2018-10-29,NESTLEIND.NS,1.0,1,0.0
2018-10-29,RELIANCE.NS,0.0,2,0.0
2018-10-29,TCS.NS,1.0,2,0.0
2018-10-30,BPCL.NS,1.0,2,0.0
2018-10-31,NESTLEIND.NS,1.0,1,0.0
2018-11-02,BPCL.NS,-1.0,2,0.0
2018-11-06,MARUTI.NS,1.0,2,0.0
2018-11-06,TCS.NS,-1.0,1,0.0
2018-11-09,ADANIPORTS.NS,1.0,2,0.0
2018-11-09,ASIANPAINT.NS,0.0,2,0.0
2018-11-09,BHARTIARTL.NS,0.0,4,0.0
2018-11-13,BPCL.NS,1.0,2,0.0
2018-11-14,ASIANPAINT.NS,0.0,2,0.0
2018-11-14,BPCL.NS,0.0,2,0.0
2018-11-14,ICICIBANK.NS,0.0,2,0.0
2018-11-15,ADANIPORTS.NS,0.0,2,0.0
2018-11-15,NESTLEIND.NS,-1.0,1,0.0
2018-11-16,BHARTIARTL.NS,-1.0,2,0.0
2018-11-16,COALINDIA.NS,-1.0,1,0.0
2018-11-19,BAJAJFINSV.NS,1.0,2,0.0
2018-11-20,ADANIPORTS.NS,1.0,2,0.0
2018-11-20,INFY.NS,0.0,2,0.0
2018-11-21,ADANIPORTS.NS,0.0,2,0.0
2018-11-21,DRREDDY.NS,-1.0,2,0.0
2018-11-22,ADANIPORTS.NS,0.0,2,0.0
2018-11-23,INFY.NS,0.0,1,0.0
2018-11-24,SBIN.NS,0.0,1,0.0
2018-11-27,BPCL.NS,1.0,2,0.0
2018-11-27,NESTLEIND.NS,0.0,1,0.0
2018-11-28,BHARTIARTL.NS,-1.0,2,0.0
2018-11-28,BPCL.NS,-1.0,2,0.0
2018-11-29,HINDUNILVR.NS,1.0,1,0.0
2018-12-03,COALINDIA.NS,-1.0,1,0.0
2018-12-03,HINDUNILVR.NS,1.0,2,0.0
2018-12-04,BPCL.NS,-1.0,2,0.0
2018-12-05,TATASTEEL.NS,0.0,2,0.0
2018-12-07,ADANIPORTS.NS,0.0,2,0.0
2018-12-07,HCLTECH.NS,1.0,2,0.0
2018-12-07,INFY.NS,0.0,2,0.0
2018-12-07,NESTLEIND.NS,1.0,1,0.0
2018-12-07,TCS.NS,1.0,2,0.0
2018-12-08,ADANIENT.NS,0.0,1,0.0
2018-12-08,ADANIPORTS.NS,0.0,1,0.0
2018-12-10,ASIANPAINT.NS,0.0,2,0.0
2018-12-10,BPCL.NS,0.0,2,0.0
2018-12-10,DRREDDY.NS,-1.0,1,0.0
2018-12-11,ASIANPAINT.NS,0.0,2,0.0
2018-12-11,BHARTIARTL.NS,0.0,2,0.0
2018-12-12,ASIANPAINT.NS,1.0,2,0.0
2018-12-12,BHARTIARTL.NS,1.0,2,0.0
2018-12-13,COALINDIA.NS,1.0,1,0.0
2018-12-14,BHARTIARTL.NS,0.0,2,0.0
2018-12-14,BPCL.NS,0.0,2,0.0
2018-12-17,BHARTIARTL.NS,1.0,2,0.0
2018-12-18,BAJAJFINSV.NS,0.0,2,0.0
2018-12-18,BRITANNIA.NS,-1.0,1,0.0
2018-12-19,ASIANPAINT.NS,-1.0,2,0.0
2018-12-19,BAJFINANCE.NS,0.0,2,0.0
2018-12-19,COALINDIA.NS,0.0,1,0.0
2018-12-20,BPCL.NS,-1.0,2,0.0
2018-12-21,ADANIPORTS.NS,1.0,2,0.0
2018-12-21,BPCL.NS,0.0,2,0.0
2018-12-21,NESTLEIND.NS,-1.0,1,0.0
2018-12-26,ADANIPORTS.NS,0.0,2,0.0
2018-12-26,BHARTIARTL.NS,0.0,2,0.0
2018-12-27,BHARTIARTL.NS,-1.0,2,0.0
2018-12-28,BAJAJFINSV.NS,0.0,2,0.0
2018-12-28,BPCL.NS,1.0,2,0.0
2018-12-31,BHARTIARTL.NS,-1.0,2,0.0
2019-01-01,BHARTIARTL.NS,0.0,2,0.0
2019-01-02,ASIANPAINT.NS,0.0,2,0.0
2019-01-03,ASIANPAINT.NS,0.0,2,0.0
2019-01-03,NESTLEIND.NS,0.0,1,0.0
2019-01-04,BHARTIARTL.NS,1.0,2,0.0
2019-01-09,BPCL.NS,0.0,2,0.0
2019-01-09,NESTLEIND.NS,-1.0,1,0.0
2019-01-09,RELIANCE.NS,0.0,3,0.0
2019-01-10,ADANIENT.NS,-1.0,1,0.0
2019-01-10,INFY.NS,1.0,2,0.0
2019-01-10,JSWSTEEL.NS,-1.0,2,0.0
2019-01-10,MARUTI.NS,1.0,2,0.0
2019-01-10,TATASTEEL.NS,0.0,2,0.0
2019-01-10,TCS.NS,-1.0,2,0.0
2019-01-12,COALINDIA.NS,0.0,1,0.0
2019-01-16,ASIANPAINT.NS,0.0,2,0.0
2019-01-16,BAJAJFINSV.NS,-1.0,2,0.0
2019-01-16,BHARTIARTL.NS,-1.0,2,0.0
2019-01-16,COALINDIA.NS,0.0,1,0.0
2019-01-16,RELIANCE.NS,1.0,2,0.0
2019-01-17,BPCL.NS,0.0,2,0.0
2019-01-17,LT.NS,0.0,1,0.0
2019-01-18,BHARTIARTL.NS,-1.0,2,0.0
2019-01-18,SUNPHARMA.NS,1.0,2,0.0
2019-01-20,ADANIENT.NS,0.0,2,0.0
2019-01-21,BAJFINANCE.NS,0.0,2,0.0
2019-01-22,BAJAJFINSV.NS,-1.0,2,0.0
2019-01-25,BHARTIARTL.NS,0.0,2,0.0
2019-01-28,ADANIPORTS.NS,-1.0,2,0.0
2019-01-28,BAJAJFINSV.NS,0.0,2,0.0
2019-01-29,ADANIPORTS.NS,0.0,2,0.0
2019-01-29,BAJAJFINSV.NS,-1.0,2,0.0
2019-01-29,BAJFINANCE.NS,0.0,2,0.0
2019-01-30,ADANIPORTS.NS,0.0,2,0.0
2019-01-30,SBIN.NS,-1.0,1,0.0
2019-01-31,BAJAJFINSV.NS,-1.0,2,0.0
2019-01-31,BAJFINANCE.NS,-1.0,2,0.0
2019-01-31,HINDUNILVR.NS,0.0,1,0.0
2019-02-06,ADANIPORTS.NS,0.0,2,0.0
2019-02-06,BAJAJFINSV.NS,-1.0,2,0.0
2019-02-08,ADANIENT.NS,-1.0,1,0.0
2019-02-08,ADANIPORTS.NS,0.0,1,0.0
2019-02-08,BHARTIARTL.NS,0.0,2,0.0
2019-02-08,COALINDIA.NS,1.0,1,0.0
2019-02-11,BAJAJFINSV.NS,0.0,2,0.0
2019-02-13,ADANIPORTS.NS,0.0,2,0.0
2019-02-14,ASIANPAINT.NS,0.0,2,0.0
2019-02-14,BHARTIARTL.NS,0.0,2,0.0
2019-02-14,BPCL.NS,0.0,2,0.0
2019-02-15,BPCL.NS,1.0,2,0.0
2019-02-19,BPCL.NS,1.0,2,0.0
2019-02-20,ADANIPORTS.NS,0.0,2,0.0
2019-02-20,COALINDIA.NS,0.0,1,0.0
2019-02-20,LT.NS,0.0,1,0.0
2019-02-21,BAJFINANCE.NS,0.0,2,0.0
2019-02-21,BPCL.NS,-1.0,2,0.0
2019-02-22,COALINDIA.NS,1.0,1,0.0
2019-02-25,ADANIPORTS.NS,0.0,2,0.0
2019-02-25,ASIANPAINT.NS,0.0,2,0.0
2019-02-25,BPCL.NS,-1.0,2,0.0
2019-02-27,BHARTIARTL.NS,-1.0,2,0.0
2019-03-01,ASIANPAINT.NS,0.0,2,0.0
2019-03-01,BHARTIARTL.NS,0.0,2,0.0
2019-03-06,BAJAJFINSV.NS,0.0,2,0.0
2019-03-06,BPCL.NS,0.0,2,0.0
2019-03-08,BAJAJFINSV.NS,1.0,2,0.0
2019-03-11,BHARTIARTL.NS,-1.0,2,0.0
2019-03-11,BPCL.NS,0.0,2,0.0
2019-03-11,M&M.NS,0.0,1,0.0
2019-03-12,BAJAJFINSV.NS,0.0,2,0.0
2019-03-12,BHARTIARTL.NS,1.0,2,0.0
2019-03-13,BAJAJFINSV.NS,0.0,2,0.0
2019-03-13,BHARTIARTL.NS,-1.0,2,0.0
2019-03-14,COALINDIA.NS,0.0,2,0.0
2019-03-15,ADANIENT.NS,-1.0,1,0.0
2019-03-15,ADANIPORTS.NS,0.0,1,0.0
2019-03-15,BHARTIARTL.NS,1.0,2,0.0
2019-03-17,BRITANNIA.NS,0.0,1,0.0
2019-03-18,BAJAJFINSV.NS,0.0,2,0.0
2019-03-18,BHARTIARTL.NS,0.0,2,0.0
2019-03-18,ITC.NS,0.0,2,0.0
2019-03-20,BPCL.NS,1.0,2,0.0
2019-03-22,ASIANPAINT.NS,1.0,2,0.0
2019-03-22,BPCL.NS,0.0,2,0.0
2019-03-24,ITC.NS,0.0,1,0.0
2019-03-25,ITC.NS,0.0,1,0.0
2019-03-25,LT.NS,0.0,1,0.0
2019-03-27,BHARTIARTL.NS,1.0,2,0.0
2019-03-28,ADANIPORTS.NS,0.0,2,0.0
2019-03-29,ULTRACEMCO.NS,0.0,1,0.0
2019-04-01,LT.NS,-1.0,1,0.0
2019-04-02,BHARTIARTL.NS,1.0,2,0.0
2019-04-02,BPCL.NS,-1.0,2,0.0
2019-04-02,TATASTEEL.NS,0.0,2,0.0
2019-04-03,BHARTIARTL.NS,0.0,2,0.0
2019-04-03,BPCL.NS,1.0,2,0.0
2019-04-04,BHARTIARTL.NS,0.0,2,0.0
2019-04-04,BPCL.NS,-1.0,2,0.0
2019-04-05,BAJAJFINSV.NS,0.0,2,0.0
2019-04-08,BAJAJFINSV.NS,0.0,2,0.0
2019-04-09,ASIANPAINT.NS,0.0,2,0.0
2019-04-09,BHARTIARTL.NS,1.0,2,0.0
2019-04-10,ASIANPAINT.NS,1.0,2,0.0
2019-04-10,BHARTIARTL.NS,-1.0,2,0.0
2019-04-10,NESTLEIND.NS,1.0,1,0.0
2019-04-11,BAJAJFINSV.NS,0.0,2,0.0
2019-04-11,BHARTIARTL.NS,1.0,2,0.0
2019-04-12,BAJAJFINSV.NS,0.0,2,0.0
2019-04-12,BHARTIARTL.NS,0.0,2,0.0
2019-04-18,BPCL.NS,-1.0,2,0.0
2019-04-19,BPCL.NS,0.0,2,0.0
2019-04-22,BHARTIARTL.NS,1.0,2,0.0
2019-04-22,BRITANNIA.NS,0.0,1,0.0
2019-04-23,BAJAJFINSV.NS,0.0,2,0.0
2019-04-24,BPCL.NS,1.0,2,0.0
2019-04-25,BHARTIARTL.NS,-1.0,2,0.0
2019-04-25,BPCL.NS,1.0,2,0.0
2019-04-26,BPCL.NS,0.0,2,0.0
2019-04-26,MARUTI.NS,0.0,1,0.0
2019-04-26,TATASTEEL.NS,0.0,1,0.0
2019-04-27,COALINDIA.NS,0.0,1,0.0
2019-04-28,CIPLA.NS,0.0,1,0.0
2019-05-01,ADANIENT.NS,0.0,1,0.0
2019-05-03,ADANIPORTS.NS,-1.0,2,0.0
2019-05-03,BHARTIARTL.NS,-1.0,2,0.0
2019-05-06,BHARTIARTL.NS,0.0,2,0.0
2019-05-06,BPCL.NS,0.0,2,0.0
2019-05-08,ASIANPAINT.NS,0.0,2,0.0
2019-05-08,BAJAJFINSV.NS,-1.0,2,0.0
2019-05-08,BPCL.NS,-1.0,2,0.0
2019-05-09,BAJAJFINSV.NS,0.0,2,0.0
2019-05-09,BHARTIARTL.NS,-1.0,2,0.0
2019-05-09,BPCL.NS,-1.0,2,0.0
2019-05-10,BHARTIARTL.NS,1.0,2,0.0
2019-05-10,TATASTEEL.NS,0.0,2,0.0
2019-05-14,BAJAJFINSV.NS,1.0,2,0.0
2019-05-14,BHARTIARTL.NS,-1.0,2,0.0
2019-05-14,RELIANCE.NS,0.0,1,0.0
2019-05-15,BAJAJFINSV.NS,1.0,2,0.0
2019-05-16,BAJAJFINSV.NS,1.0,2,0.0
2019-05-16,BPCL.NS,1.0,2,0.0
2019-05-17,BAJAJFINSV.NS,0.0,2,0.0
2019-05-19,APOLLOHOSP.NS,0.0,1,0.0
2019-05-20,ADANIPORTS.NS,0.0,2,0.0
2019-05-20,COALINDIA.NS,1.0,1,0.0
2019-05-21,BAJAJFINSV.NS,-1.0,2,0.0
2019-05-21,BPCL.NS,0.0,2,0.0
2019-05-22,BPCL.NS,1.0,2,0.0
2019-05-23,ADANIENT.NS,0.0,1,0.0
2019-05-23,ADANIPORTS.NS,0.0,3,0.0
2019-05-27,ASIANPAINT.NS,0.0,2,0.0
2019-05-30,ADANIENT.NS,1.0,1,0.0
2019-05-30,ADANIPORTS.NS,1.0,1,0.0
2019-05-30,BAJAJFINSV.NS,1.0,2,0.0
2019-05-31,ASIANPAINT.NS,-1.0,2,0.0
2019-06-03,ASIANPAINT.NS,0.0,2,0.0
2019-06-07,BAJAJFINSV.NS,0.0,2,0.0
2019-06-08,RELIANCE.NS,0.0,1,0.0
2019-06-09,ADANIENT.NS,0.0,1,0.0
2019-06-09,ADANIPORTS.NS,0.0,1,0.0
2019-06-09,LT.NS,0.0,1,0.0
2019-06-09,ULTRACEMCO.NS,0.0,1,0.0
2019-06-10,BHARTIARTL.NS,0.0,2,0.0
2019-06-10,BRITANNIA.NS,0.0,2,0.0
2019-06-11,NESTLEIND.NS,0.0,1,0.0
2019-06-13,ADANIENT.NS,-1.0,2,0.0
2019-06-13,ADANIPORTS.NS,0.0,2,0.0
2019-06-14,ADANIENT.NS,0.0,1,0.0
2019-06-14,ADANIPORTS.NS,0.0,1,0.0
2019-06-14,BHARTIARTL.NS,0.0,2,0.0
2019-06-15,ADANIENT.NS,0.0,1,0.0
2019-06-15,ADANIPORTS.NS,0.0,1,0.0
2019-06-17,ADANIENT.NS,-1.0,1,0.0
2019-06-17,ADANIPORTS.NS,-1.0,1,0.0
2019-06-18,ASIANPAINT.NS,0.0,2,0.0
2019-06-18,COALINDIA.NS,1.0,2,0.0
2019-06-20,ADANIPORTS.NS,0.0,2,0.0
2019-06-22,ADANIENT.NS,0.0,1,0.0
2019-06-22,ADANIPORTS.NS,0.0,1,0.0
2019-06-25,ASIANPAINT.NS,0.0,2,0.0
2019-06-25,BPCL.NS,0.0,2,0.0
2019-06-26,BRITANNIA.NS,0.0,2,0.0
2019-06-27,ADANIPORTS.NS,0.0,2,0.0
2019-06-27,WIPRO.NS,0.0,2,0.0
2019-06-28,BAJAJFINSV.NS,0.0,2,0.0
2019-06-28,LT.NS,0.0,1,0.0
